IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,155,47.5,55.3245,198.523,198.523,1
5,156,47.5,55.3245,184.942,184.942,1
5,157,47.5,55.3245,201.824,184.942,0.700883
5,158,47.5,55.3245,205.136,205.136,0.653682
5,159,47.5,55.3245,201.23,201.23,1
5,160,47.5,55.3245,218.459,218.459,0.695783
5,161,47.5,55.3245,198.529,198.529,1
5,162,47.5,55.3245,184.333,184.333,1
5,163,47.5,55.3245,175.461,175.461,1
5,164,47.5,55.3245,184.618,184.618,0.824671
5,165,47.5,55.3245,202.751,184.618,0.682668
5,166,47.5,55.3245,160.339,160.339,1
5,167,47.5,55.3245,160.351,160.351,0.999753
5,168,47.5,55.3245,174.676,174.676,0.739648
5,169,47.5,55.3245,197.177,197.177,0.622683
5,170,47.5,55.3245,218.554,197.177,0.637608
5,171,47.5,55.3245,182.582,182.582,1
5,172,47.5,55.3245,201.356,182.582,0.673528
5,173,47.5,55.3245,169.241,169.241,1
5,174,47.5,55.3245,190.044,190.044,0.645346
5,175,47.5,55.3245,210.861,190.044,0.645176
5,176,47.5,55.3245,166.828,166.828,1
5,177,47.5,55.3245,188.331,166.828,0.635918
5,178,47.5,55.3245,157.2,157.2,1
5,179,47.5,55.3245,173.574,173.574,0.708426
5,180,47.5,55.3245,192.742,192.742,0.667949
5,181,47.5,55.3245,212.901,212.901,0.65416
5,182,47.5,55.3245,216.79,216.79,0.921388
5,183,47.5,55.3245,240.898,240.898,0.601981
5,184,47.5,55.3245,235.37,235.37,1
5,185,47.5,55.3245,232.473,232.473,1
5,186,47.5,55.3245,233.979,233.979,0.968781
5,187,47.5,55.3245,219.9,219.9,1
5,188,47.5,55.3245,203.806,203.806,1
5,189,47.5,55.3245,190.842,190.842,1
5,190,47.5,55.3245,178.75,178.75,1
5,191,47.5,55.3245,181.001,181.001,0.953729
5,192,47.5,55.3245,164.919,164.919,1
5,193,47.5,55.3245,160.339,160.339,1
5,194,47.5,55.3245,139.739,139.739,1
5,195,47.5,55.3245,148.727,148.727,0.827594
5,196,47.5,55.3245,166.929,166.929,0.68168
5,197,47.5,55.3245,160.846,160.846,1
5,198,47.5,55.3245,137.055,137.055,1
5,199,47.5,55.3245,152.891,137.055,0.716494
5,200,47.5,55.3245,120.965,120.965,1
5,201,47.5,55.3245,142.484,142.484,0.635699
5,202,47.5,55.3245,136.9,136.9,1
5,203,47.5,55.3245,128.266,128.266,1
5,204,47.5,55.3245,118.56,118.56,1
5,205,47.5,55.3245,96.68,96.68,1
5,206,47.5,55.3245,81.1947,81.1947,1
5,207,47.5,55.3245,60.5794,60.5794,1
5,208,47.5,55.3245,83.9931,83.9931,0.610839
