IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,505,696.698,55.3226,250.115,250.115,1
5,506,696.698,55.3226,178.625,178.625,1
5,507,696.698,55.3226,70.0178,70.0178,1
5,508,696.698,55.3226,69.8161,69.8161,1
5,509,696.698,55.3226,209.291,209.291,0.818572
5,510,696.698,55.3226,237.13,237.13,0.960829
5,511,696.698,55.3226,105.232,105.232,1
5,512,696.698,55.3226,172.731,172.731,0.907662
5,513,696.698,55.3226,279.161,279.161,0.858332
5,514,696.698,55.3226,224.97,224.97,1
5,515,696.698,55.3226,314.99,224.97,0.878789
5,516,696.698,55.3226,194.535,194.535,1
5,517,696.698,55.3226,229.393,229.393,0.951198
5,518,696.698,55.3226,405.543,405.543,0.776595
5,519,696.698,55.3226,484.113,484.113,0.893352
5,520,696.698,55.3226,484.071,484.071,1
5,521,661.863,55.3226,327.653,327.653,1
5,522,661.863,55.3226,242.095,242.095,1
5,523,661.863,55.3226,307.96,307.96,0.905277
5,524,661.863,55.3226,132.987,132.987,1
5,525,661.863,55.3226,110.213,110.213,1
5,526,661.863,55.3226,250.517,250.517,0.808979
5,527,661.863,55.3226,304.406,304.406,0.921805
5,528,661.863,55.3226,324.741,324.741,0.969744
5,529,661.863,55.3226,275.064,275.064,1
5,530,661.863,55.3226,432.857,432.857,0.787881
5,531,661.863,55.3226,517.242,517.242,0.880297
5,532,661.863,55.3226,364.778,364.778,1
5,533,661.863,55.3226,428.486,428.486,0.908231
5,534,661.863,55.3226,381.387,381.387,1
5,535,661.863,55.3226,356.679,356.679,1
5,536,661.863,55.3226,504.758,504.758,0.799531
5,537,661.863,55.3226,458.072,458.072,1
5,538,661.863,55.3226,369.908,369.908,1
5,539,661.863,55.3226,326.784,326.784,1
5,540,661.863,55.3226,488.133,488.133,0.78366
5,541,661.863,55.3226,352.895,352.895,1
5,542,661.863,55.3226,456.179,456.179,0.855517
5,543,661.863,55.3226,325.464,325.464,1
5,544,661.863,55.3226,304.86,304.86,1
