IdVuelo,iteracion,temperatura,mejorFitness,candidatoFitness,fitnessActual,Probabilidad
5,305,82.4804,55.0887,70.5725,70.5725,1
5,306,82.4804,54.5329,54.5329,54.5329,1
5,307,82.4804,54.5329,59.6702,59.6702,0.939615
5,308,82.4804,54.5329,57.5536,57.5536,1
5,309,82.4804,54.5329,54.9222,54.9222,1
5,310,82.4804,54.5329,54.6747,54.6747,1
5,311,82.4804,54.5329,57.0994,57.0994,0.971031
5,312,82.4804,54.5329,57.2356,57.2356,0.998349
5,313,82.4804,54.5329,70.1635,70.1635,0.854927
5,314,82.4804,54.5329,68.5225,68.5225,1
5,315,82.4804,54.5329,67.6746,67.6746,1
5,316,82.4804,54.5329,77.4464,77.4464,0.888274
5,317,82.4804,54.5329,85.0101,77.4464,0.912376
5,318,82.4804,54.5329,59.6664,59.6664,1
5,319,82.4804,54.5329,57.6592,57.6592,1
5,320,82.4804,54.5329,73.3653,73.3653,0.82661
5,321,82.4804,54.5329,95.9928,73.3653,0.760076
5,322,82.4804,54.5079,54.5079,54.5079,1
5,323,82.4804,54.5079,63.1337,63.1337,0.900702
5,324,82.4804,54.5079,56.5377,56.5377,1
5,325,82.4804,54.5079,70.0176,70.0176,0.849226
5,326,82.4804,54.5079,75.6924,75.6924,0.933512
5,327,82.4804,54.5079,94.1347,94.1347,0.799638
5,328,82.4804,54.5079,98.4812,94.1347,0.948667
5,329,82.4804,54.5079,99.4324,99.4324,0.937789
5,330,82.4804,54.5079,112.307,112.307,0.855477
5,331,82.4804,54.5079,103.651,103.651,1
5,332,82.4804,54.5079,92.443,92.443,1
5,333,82.4804,54.5079,87.2928,87.2928,1
5,334,82.4804,54.5079,105.153,105.153,0.805303
5,335,82.4804,54.5079,100.009,100.009,1
5,336,82.4804,54.5079,119.252,119.252,0.791906
5,337,82.4804,54.5079,128.961,128.961,0.888955
5,338,82.4804,54.5079,115.841,115.841,1
5,339,82.4804,54.5079,115.343,115.343,1
5,340,82.4804,54.5079,97.3755,97.3755,1
5,341,82.4804,54.5079,78.3778,78.3778,1
5,342,82.4804,54.5079,97.3117,97.3117,0.794886
5,343,82.4804,54.5079,73.0486,73.0486,1
5,344,82.4804,54.5079,57.4407,57.4407,1
5,345,82.4804,54.5079,54.9601,54.9601,1
5,346,82.4804,54.5079,70.2476,54.9601,0.830816
5,347,82.4804,54.5079,64.6796,64.6796,0.888839
5,348,82.4804,54.5079,77.4134,77.4134,0.856941
5,349,82.4804,54.5079,67.5361,67.5361,1
5,350,82.4804,54.5079,78.7044,78.7044,0.873361
5,351,82.4804,54.5079,71.9333,71.9333,1
5,352,82.4804,54.5079,81.5598,81.5598,0.889841
5,353,82.4804,54.5079,67.8107,67.8107,1
5,354,82.4804,54.5079,65.4239,65.4239,1
5,355,82.4804,54.5079,67.4327,67.4327,0.975939
5,356,82.4804,54.5079,88.9506,88.9506,0.770369
5,357,82.4804,54.5079,95.0168,95.0168,0.929092
5,358,82.4804,54.5079,94.0885,94.0885,1
5,359,82.4804,54.5079,103.88,103.88,0.888058
5,360,82.4804,54.5079,101.548,101.548,1
5,361,82.4804,54.5079,86.0657,86.0657,1
5,362,82.4804,54.5079,78.8907,78.8907,1
5,363,82.4804,54.5079,71.2384,71.2384,1
5,364,82.4804,54.5079,70.8122,70.8122,1
5,365,82.4804,54.5079,84.8735,84.8735,0.84326
5,366,82.4804,54.5079,105.022,105.022,0.783268
5,367,82.4804,54.5079,113.92,113.92,0.897738
5,368,82.4804,54.5079,135.721,135.721,0.767726
5,369,82.4804,54.5079,149.27,149.27,0.848514
5,370,82.4804,54.5079,149.486,149.486,0.997388
5,371,82.4804,54.5079,133.501,133.501,1
5,372,82.4804,54.5079,135.213,135.213,0.979455
5,373,82.4804,54.5079,154.57,135.213,0.790821
5,374,82.4804,54.5079,119.032,119.032,1
5,375,82.4804,54.5079,99.787,99.787,1
5,376,82.4804,54.5079,82.834,82.834,1
5,377,82.4804,54.5079,60.8977,60.8977,1
5,378,82.4804,54.5079,77.041,60.8977,0.82224
